,colsample_bytree,learning_rate,max_depth,num_iterations,num_leaves,reg_lambda,subsample,loss,trial_number,corr
42,0.9332566684131596,0.1642243017310968,6,302,6,1.775036609826972,0.8501193011458643,0.009623879096798307,42,-0.009623879096798307
43,0.8360985896070247,0.6908065496654147,7,261,20,2.9414320693718445,0.8208051133153247,-0.009416348527672813,43,0.009416348527672813
44,0.7936495599922128,0.9431520886692533,3,78,12,4.009166297883347,0.7845888564777261,-0.017369578570856106,44,0.017369578570856106
45,0.6006499022240317,1.0559659506628964,18,118,7,2.1826010949018544,0.6569765858599632,0.03386633424726896,45,-0.03386633424726896
46,0.8796001153015482,1.7767971939995157,9,7,13,3.2626138594645715,0.910226667047644,-0.0015858732519888434,46,0.0015858732519888434
47,0.948810241522673,0.5979954502734105,2,162,15,4.992935050737495,0.9492229892224691,0.011401634275265006,47,-0.011401634275265006
48,0.900160435734965,1.321635128821196,5,184,10,4.533989786265886,0.9825541421340369,0.0058118110813851,48,-0.0058118110813851
49,0.866711867302206,1.4511038616931355,20,222,17,3.6500259498865617,0.7580646493636344,-0.0011162042017203767,49,0.0011162042017203767
50,0.9232437783389581,1.1851333776375401,4,38,19,0.021363825192862063,0.8786052011840356,-0.002323785307650617,50,0.002323785307650617
51,0.7647828771226299,1.6041293532513259,7,248,12,4.28111716811731,0.8492105075276973,0.0073856256001071305,51,-0.0073856256001071305
52,0.9898655903846336,0.5132870143937698,9,197,8,2.169707157668889,0.8246114722789312,-0.010357389482050066,52,0.010357389482050066
53,0.6904006296616727,0.3096082285120755,11,284,14,3.8919964506638074,0.7225514470548351,0.0058871406413674235,53,-0.0058871406413674235
54,0.9640052165015612,0.7717016839469807,14,134,10,2.6936015541865834,0.9185123272054283,-0.003598229289338029,54,0.003598229289338029
55,0.806718428642096,1.0513336295241706,15,66,13,3.0331008928155128,0.7924348600013628,-0.0013114621706440599,55,0.0013114621706440599
56,0.8275577247385301,0.8847859512832753,7,344,16,2.498217674082072,0.9050049317859228,-0.031933688116091326,56,0.031933688116091326
57,0.6958565100875654,0.4033844388713388,8,385,16,1.6806279990822395,0.9440461099871568,-0.0001167807395137203,57,0.0001167807395137203
58,0.7839256274399186,0.8888202299361002,6,349,17,1.0727787710438088,0.9761539836517331,-0.017613889042642394,58,0.017613889042642394
59,0.7661618539438222,0.10844973231617905,3,363,7,1.415861102548624,0.875768073779304,-0.0023835567514992376,59,0.0023835567514992376
60,0.8356554609983947,0.5668370755113785,5,308,4,0.7396215222751041,0.9082594453815434,-0.010205986123744326,60,0.010205986123744326
61,0.7454874343597331,0.2797032528335839,8,344,20,2.4086475441836885,0.92973754553908,0.0009295902119851389,61,-0.0009295902119851389
62,0.7151860995643899,0.7098873479019636,2,374,19,3.2830512307141726,0.9990693512293146,0.0015790589866079684,62,-0.0015790589866079684
63,0.656470875625451,1.1295786986994798,10,398,15,2.065569358805352,0.8437441596756494,0.0026457069734119897,63,-0.0026457069734119897
64,0.8267608918423895,0.8599673112229651,9,273,12,1.8698690549888077,0.9010092364523092,-0.009078530779252173,64,0.009078530779252173
65,0.862003786173202,0.9872510156078919,7,213,17,2.788725566022313,0.8648556255909173,0.014857050972769783,65,-0.014857050972769783
66,0.9112667197891565,0.7955823830705431,12,118,13,2.4677877998208175,0.8148012140802182,-0.007711912868240173,66,0.007711912868240173
67,0.890119909171549,1.2454930528627335,11,91,15,3.0842493266720123,0.8305215025355247,0.003791195427046071,67,-0.003791195427046071
68,0.9415623323286275,0.7404089516534258,8,186,14,2.608583500235761,0.8021694519910278,-0.0069366093285445655,68,0.0069366093285445655
69,0.9250138075013616,0.6178162449497275,7,164,16,2.944580325545395,0.8904224111280502,-0.015026483621598233,69,0.015026483621598233
70,0.9614794451369533,1.4040451747594065,6,174,19,3.551774357097013,0.7749215478840925,-0.009327735076232906,70,0.009327735076232906
71,0.854552640475974,1.1765909702831765,10,28,12,3.39051016864077,0.7407491441494921,0.014756898051216194,71,-0.014756898051216194
72,0.9731729996218434,1.5272911609017645,5,154,18,2.293563974946733,0.9213342971386824,0.01280216161648468,72,-0.01280216161648468
73,0.799533022477849,0.9269592374953975,8,333,14,1.5760275308708294,0.854755871354141,-0.005700798097118674,73,0.005700798097118674
74,0.8874282431047674,0.6593974838601901,5,205,10,4.823264082799685,0.7105588225780474,-0.007266786651069498,74,0.007266786651069498
75,0.9036731320531438,1.0648778718851344,16,95,14,3.7666844474330468,0.8420557187441335,-0.01608516850499718,75,0.01608516850499718
76,0.8734128216830984,1.0174037455102578,15,139,16,3.2187847655258395,0.9654263026240811,-0.0006684373900555715,76,0.0006684373900555715
77,0.845968692250795,1.693179594600756,13,245,15,4.007610945584641,0.9436560196485241,0.009370797227756323,77,-0.009370797227756323
78,0.9772347174282441,0.47923423788806485,4,258,11,1.2729974285967904,0.8759298562038276,-0.009854203792669752,78,0.009854203792669752
79,0.9502145839127552,0.8850728549590843,1,230,9,1.93202086374786,0.7796458265397681,-0.003435845919757914,79,0.003435845919757914
80,0.7772721526816144,1.283789793210264,4,290,17,1.7279732352732093,0.7613514957178352,-0.017111824495770287,80,0.017111824495770287
81,0.9944408373497429,1.0879255395383505,18,219,13,2.0773137170280473,0.8656104765028375,-0.022699299922777878,81,0.022699299922777878
82,0.8116623137530538,1.1124181915898919,18,277,9,0.20432079835833417,0.7957610628305625,0.004746187673029938,82,-0.004746187673029938
83,0.824048901209917,0.9693118579931194,2,316,11,2.1334723745297985,0.859009640447761,0.0020100639660642398,83,-0.0020100639660642398
84,0.9181479310187188,0.8252649503746001,9,190,8,2.731223234856191,0.883280972525178,0.02131165492079117,84,-0.02131165492079117
85,0.9302667783583806,1.3902806067298559,12,219,13,1.1636793821773774,0.8113062217074221,0.0006828458694284218,85,-0.0006828458694284218
86,0.9933635206776351,1.193376925061369,6,60,12,2.5339466788888614,0.9008673895597127,-0.005583705114401147,86,0.005583705114401147
87,0.8389666161920544,0.4030008162053702,17,125,10,0.47284284223909134,0.933785471081128,-0.0048882614011076285,87,0.0048882614011076285
88,0.7564779574176403,0.6618004736791032,3,336,7,2.9131390632675913,0.8231227331138714,-0.01668644936130173,88,0.01668644936130173
89,0.7321646271287552,0.5496364403500619,19,268,14,0.8838443220176764,0.7448649582515822,-0.026130538039097217,89,0.026130538039097217
90,0.7271930285667013,0.24678512398513086,20,294,15,0.8628537494587467,0.6038194399691924,0.0039743827223571926,90,-0.0039743827223571926
91,0.6600317653580858,0.45924616897072745,10,369,14,0.6299502484254207,0.6477592280227175,0.010162207645508013,91,-0.010162207645508013
92,0.7071812911737879,0.12581214078301095,2,382,16,1.4527079042031326,0.7338470844942956,-0.013349140843775231,92,0.013349140843775231
93,0.6763218319313159,0.5469469427953837,10,325,6,0.3449976898589294,0.6698370869445515,0.006251222145819964,93,-0.006251222145819964
94,0.7360350558130263,0.3768411294657956,7,237,17,2.3550994062709627,0.71290896153003,-0.010976056136657584,94,0.010976056136657584
95,0.620064614342967,0.17400583907965206,8,265,18,4.121312379422901,0.6835301150508604,-0.012737080357523687,95,0.012737080357523687
96,0.7862784553075274,0.06250756313430894,4,353,11,4.51964292083537,0.695413387310987,-0.006318585252691487,96,0.006318585252691487
97,0.7357062491644866,0.7906894751733987,7,311,20,0.9455082363839382,0.7458873677846625,0.018917425769152358,97,-0.018917425769152358
98,0.7983810209336869,0.33280128108408813,17,303,8,1.6438808540934224,0.6168058177154143,-0.01634780853814861,98,0.01634780853814861
99,0.7052955991718599,0.20337970219930718,16,341,13,0.6411312652978218,0.6357396470859231,0.01647703916554497,99,-0.01647703916554497
100,0.7540095396328707,0.5929862475329428,6,256,16,0.001411922463910642,0.6718470596053783,0.014933941888610613,100,-0.014933941888610613
101,0.7743321018487339,0.7562758885158053,5,203,3,4.3491058835817995,0.7487405144915715,-0.0031549055172623783,101,0.0031549055172623783
102,0.6391575594005436,0.512514603524699,12,392,12,1.1290889793394208,0.7292441927031977,-0.0036730369562288285,102,0.0036730369562288285
103,0.8577860920688456,0.8603913512233853,9,269,18,0.17548705086801486,0.7761384533847627,0.015937637935943706,103,-0.015937637935943706
104,0.6038008774370254,0.4370648115832379,11,243,10,1.359611847866553,0.7688492219296622,0.003932286747170462,104,-0.003932286747170462
105,0.8338681381342716,0.6768429167324852,6,108,14,3.5826876896505278,0.6978773282286188,0.005020844049087018,105,-0.005020844049087018
106,0.6753748234106323,0.951331082376689,8,278,11,3.7825465966685137,0.786823682673728,-0.021688424934833837,106,0.021688424934833837
107,0.8684670778090278,0.51223113446282,12,168,8,2.2205781781357135,0.7574915885265312,-0.006300006989723047,107,0.006300006989723047
108,0.8074485529819164,0.7342863863055539,13,362,4,3.1546318928911825,0.8380580493512559,-0.004654458078883974,108,0.004654458078883974
109,0.8851152313534838,1.0061130239214322,3,146,12,0.7719431607897755,0.7164159781544643,0.003938069685445851,109,-0.003938069685445851
110,0.7611015935399529,0.2984282969066958,5,327,16,3.3249285995635502,0.9517964370845227,-0.0017522079652143262,110,0.0017522079652143262
111,0.7921334947388022,0.6981129782358305,7,298,15,1.8275383852861924,0.9740591827895257,-0.01586040288689851,111,0.01586040288689851
112,0.7458963516913941,0.6248328160046027,1,288,14,3.441576392414274,0.7359743658920156,-0.009303555661349593,112,0.009303555661349593
113,0.8977145153244417,0.8278921185358381,15,175,19,3.8957793072414604,0.9953051675417195,-0.026504838850562606,113,0.026504838850562606
114,0.8961954657323381,1.9932700737650584,14,113,19,3.923978234632025,0.9854634281101587,0.010116441785315126,114,-0.010116441785315126
115,0.8748763327772018,1.1466317997273232,15,93,20,4.856601806325473,0.9240818830606594,-0.002814470546241586,115,0.002814470546241586
116,0.9403296890114866,1.497476065338987,16,174,19,4.152272851668735,0.9981727719404183,0.0131385249441865,116,-0.0131385249441865
117,0.9105914498030585,1.2951716651686795,13,157,17,4.73774262406702,0.9140135949282787,0.009593179614143453,117,-0.009593179614143453
118,0.8492073113536921,1.2322401815135806,10,133,18,4.468832112534475,0.9570442804563739,0.0017376519455956421,118,-0.0017376519455956421
119,0.9031600124964421,1.0260773650040336,5,180,19,3.679222508489607,0.9726615245294903,0.012756269007903496,119,-0.012756269007903496
120,0.9563597370221092,0.8412109547562103,12,75,18,3.0136556577353697,0.8936633783030661,-0.004346155381409133,120,0.004346155381409133
121,0.9277659054900237,0.9012903324292552,8,47,9,4.658566313087494,0.939893221233504,-0.014335607951404865,121,0.014335607951404865
122,0.8200502485536105,0.7964805699998986,18,208,18,2.8680572130708875,0.989195535537847,-0.004426656660097758,122,0.004426656660097758
123,0.9716187136895373,1.3404969528311477,14,23,6,2.606296686523213,0.9663092321886859,-0.02014913365816172,123,0.02014913365816172
124,0.9854569673643985,1.857959319976299,9,195,11,2.4515146540739186,0.8716281140859204,0.0021092387829851726,124,-0.0021092387829851726
125,0.8580030577113874,1.2282401118010802,15,103,15,2.7057226045144396,0.8855645363300878,-0.009736467294820944,125,0.009736467294820944
126,0.8277465776556364,0.925244993695159,13,229,16,1.9743105457612793,0.9961018081351963,-0.023157849486568075,126,0.023157849486568075
127,0.8812066894095032,1.0611614570033805,11,139,13,4.385779571130651,0.9107279082692943,0.00234874336036701,127,-0.00234874336036701
128,0.9475093551574292,0.6390001400197213,10,129,16,3.136687855471416,0.8015658688292872,-0.00952165230270635,128,0.00952165230270635
129,0.8684853234650508,1.1536714652768658,19,6,17,3.510032420028444,0.848376151569704,0.0017243715859995012,129,-0.0017243715859995012
130,0.9151079227545165,1.372796556874877,17,161,18,3.946306639053602,0.9058248886774616,-0.024780676677515573,130,0.024780676677515573
131,0.8418028550958472,1.6156651998229696,3,151,5,2.8004133438073966,0.8299803751284515,0.0006784449058083418,131,-0.0006784449058083418
132,0.8971332230842213,1.1077590558980366,16,57,7,3.352288312138544,0.9264075462775726,-0.01724213299226959,132,0.01724213299226959
133,0.9062911382451668,1.411660540702486,6,69,20,4.264901599531871,0.8189712460758415,-0.003026329672221066,133,0.003026329672221066
134,0.9360777332311656,0.34602193756094757,8,190,15,3.813260396815295,0.9807173535981767,-0.006364516973627582,134,0.006364516973627582
135,0.9674068434797921,0.5809387755773664,4,85,15,3.700177142838745,0.9378380606399286,-0.0021242193950301628,135,0.0021242193950301628
136,0.809645561311252,0.9730537725004765,11,180,7,3.0344300649808,0.8596650351968064,-0.0014039270951872705,136,0.0014039270951872705
137,0.9205857571328449,1.499821264888495,6,119,17,4.119876896685368,0.9501382126385349,-0.02393929798022198,137,0.02393929798022198
138,0.8914525036310593,0.7278746851244029,5,251,17,1.5468001898042787,0.960098907565087,0.004864605734275167,138,-0.004864605734275167
139,0.7797412965692457,1.7543715234769168,9,36,10,2.316257811925575,0.8929031036605759,0.0024143483196534666,139,-0.0024143483196534666
140,0.8330089529389424,0.8688963841007243,12,223,9,3.2877086015300256,0.808493506745707,0.010491438530043015,140,-0.010491438530043015
141,0.8447184398629399,0.4343877193346326,2,212,19,4.99073341411059,0.8828022999398351,-0.006868857339047348,141,0.006868857339047348
142,0.8168767482656011,0.7972257841107079,4,236,6,2.5263446889824808,0.9176712082284155,-0.003957363121146481,142,0.003957363121146481
143,0.8764804123325095,1.203314669608693,10,166,4,2.9643034652484093,0.7973865256163727,-0.011298234222591299,143,0.011298234222591299
144,0.8625904712161931,0.2514810161453753,7,46,14,3.2058735869781443,0.9016796610926083,-0.010921462166678811,144,0.010921462166678811
145,0.6911327502956612,0.5494003422799179,19,263,11,0.5334679679083338,0.7674755463282171,-0.0014599993210389604,145,0.0014599993210389604
146,0.6698343753023253,0.5124797016509728,18,282,11,1.0231539522313957,0.7073790623538446,0.005179413681839507,146,-0.005179413681839507
147,0.7319619047222552,0.6806648433251543,20,312,12,1.2692157058262752,0.6858116049596613,-0.010249917071756792,147,0.010249917071756792
148,0.7081435108187522,0.8312295672848686,19,198,13,1.9332326845146683,0.7227254572086476,-0.01927466474269368,148,0.01927466474269368
149,0.7230471077971654,0.7493238791858008,18,343,10,0.3494279090466552,0.6685161632332105,0.01499963373166747,149,-0.01499963373166747
150,0.7629062644187675,1.0330626865400199,16,400,14,1.7311528029762369,0.753855733224968,0.004128353558832981,150,-0.004128353558832981
151,0.7885235190944715,0.9412177813976267,5,353,15,2.0468772126040697,0.7848558558709182,-0.0035784056004836795,151,0.0035784056004836795
152,0.8005586980747399,0.37834944659766956,16,317,12,2.2045028380695983,0.7386553218752232,-0.0005410168563017411,152,0.0005410168563017411
153,0.61752621744054,0.6190802284763686,8,243,13,3.5925027143652786,0.6432109510537769,-0.0018949062194623713,153,0.0018949062194623713
154,0.7144556705342757,0.8972793408808466,17,379,15,4.631334353071422,0.7008378943506083,-0.003489455887720565,154,0.003489455887720565
155,0.6966808098230433,0.4788168723061769,17,204,13,1.4722035058892184,0.6633283779562552,-0.00946569738268589,155,0.00946569738268589
156,0.772957934977002,0.2048995209185246,7,271,9,3.487511305415412,0.8288008664265969,-0.0022026048667187445,156,0.0022026048667187445
157,0.8532467890752437,0.9903169143675161,19,252,14,4.384408118159366,0.7627281257342591,-0.006591734240310252,157,0.006591734240310252
158,0.6848448815036448,0.07594664733472667,15,370,16,2.660542541479404,0.7929419987264501,0.006211530035262379,158,-0.006211530035262379
159,0.6338815020106294,0.5710675688387492,13,145,12,0.17789523683899466,0.8515096038452883,-0.008055922321223992,159,0.008055922321223992
160,0.7432337538902167,0.7030550217928342,10,173,16,4.022877748687903,0.7297635725086294,-0.0020606532193229326,160,0.0020606532193229326
161,0.9471278063527657,0.7655085147370778,9,225,17,0.8116868036507556,0.8417749036976,0.01120832077377446,161,-0.01120832077377446
162,0.6502073932401922,1.0840870892867964,3,189,11,2.4032712275321817,0.6282851798379993,-0.014212084627097124,162,0.014212084627097124
163,0.8852737718926298,0.4227431482127151,3,154,18,4.78012117300026,0.7814943962302413,0.003072861392607718,163,-0.003072861392607718
164,0.751714570136304,1.3051800430190732,7,110,20,0.9456371210670173,0.7708534443943885,-0.00836249049967731,164,0.00836249049967731
165,0.7697600423113509,0.6535329975608445,14,305,18,2.8257631528629634,0.6909793596426241,0.010558682293546034,165,-0.010558682293546034
166,0.8025370642772389,0.013329444703204296,11,293,13,3.8745292890598977,0.7466618049146314,-0.011388844367621628,166,0.011388844367621628
167,0.8261162669959736,0.8429442675815795,13,216,19,4.212191389537383,0.8115691088014634,-0.005413465471330339,167,0.005413465471330339
168,0.9562386063006326,0.9123859353438467,5,333,15,1.8160176626384865,0.7177619508496607,-0.015009678083818456,168,0.015009678083818456
169,0.8706737780287517,0.5235704567867161,9,98,14,1.3449373046683628,0.8629203434736906,-0.0008236648008972666,169,0.0008236648008972666
170,0.8146722475605714,0.8053094508734548,6,388,8,4.902456536457645,0.9701203852494767,0.002862043489702206,170,-0.002862043489702206
171,0.9252312071018207,0.27945516661191594,6,136,11,1.5448049635666798,0.6783815357657665,0.0038327196662260843,171,-0.0038327196662260843
172,0.9119707902447157,1.1584654214480596,12,182,13,3.4378551616023967,0.9315879648249289,0.011487778285679116,172,-0.011487778285679116
173,0.9796972503567284,0.6058422138776943,14,232,15,2.133823787973507,0.8742749983948123,0.007829116975140224,173,-0.007829116975140224
174,0.794508075353906,0.9644149516293394,15,323,18,1.2063979357265928,0.8242357217609153,-0.004504401637557074,174,0.004504401637557074
175,0.892601046726447,0.7224495076651202,4,285,10,4.464778823666235,0.8342358675718066,-0.018200649349309792,175,0.018200649349309792
176,0.6690025907047694,0.35088914125539816,20,200,16,3.094100035043126,0.80078873030085,0.008136725981040073,176,-0.008136725981040073
177,0.7832132125154861,0.8711980967509141,7,121,19,2.270651710319232,0.9917628572962667,-0.022167529117885998,177,0.022167529117885998
178,0.8326678576902529,0.4688222803730142,5,130,13,2.7305746622127245,0.9468336602064985,-0.0008502810010149279,178,0.0008502810010149279
179,0.8433653510543976,1.045664480859437,18,160,12,2.5469083579845466,0.658610602935167,-0.01677031102850891,179,0.01677031102850891
180,0.9343990800180734,1.1062746596423059,8,366,14,0.66511839271657,0.7557658271654881,0.012326491156236704,180,-0.012326491156236704
181,0.9050130332841186,0.7616632756413754,12,262,11,3.7278876027407963,0.8157305921536047,0.026335579210898852,181,-0.026335579210898852
182,0.714344887028656,1.006309138858422,16,350,15,1.6505438585446373,0.9792895992197479,0.0038434685682107272,182,-0.0038434685682107272
183,0.8624365686433471,1.2642080542265313,9,240,17,2.895262648629926,0.6061865902960002,0.0021059358211641447,183,-0.0021059358211641447
184,0.8523956176556963,0.667149381067063,19,297,12,0.07031015788632189,0.7262264940953912,-0.001366259787418625,184,0.001366259787418625
185,0.8773181147391574,0.3153078946724256,8,86,16,1.8978384263682235,0.953730093000209,0.01822323139621246,185,-0.01822323139621246
186,0.9647773080869855,0.9387427355506709,7,145,2,3.237703900531596,0.705580726013277,-0.0036927366518252533,186,0.0036927366518252533
187,0.7582132314851135,1.2098655657291215,2,275,17,3.6067381216563454,0.9995987200404252,-0.018220037887426856,187,0.018220037887426856
188,0.7379387396450672,0.5501273220638648,9,210,19,3.340816319969923,0.8946358158587887,-0.02295397016328336,188,0.02295397016328336
189,0.9434849803310237,0.6351242379007511,10,166,17,4.57915981511356,0.7897238226421148,0.0024439147033604313,189,-0.0024439147033604313
190,0.8972735409994363,0.7083645499198625,11,253,13,4.0181517496184895,0.9200672699387964,-0.011297618068943327,190,0.011297618068943327
191,0.9214087193096973,0.12898083213646533,4,318,11,0.30254693641491937,0.8545638522150301,0.017581555777004695,191,-0.017581555777004695
192,0.9975770467612909,0.835076279496052,6,69,14,3.8023195130576797,0.7763704723656641,0.0023688680380765923,192,-0.0023688680380765923
193,0.8070320002859093,0.7840137400265044,1,339,9,4.1106674638154495,0.8069452990336663,-0.0027083878818496394,193,0.0027083878818496394
194,0.8845304874568521,0.38599326914723153,13,359,13,1.1377042481613933,0.8679731766617859,-0.00868255699905917,194,0.00868255699905917
195,0.6977131382037149,1.4417907025187802,10,177,9,2.426306108780184,0.9096480638979245,-0.0180277953033962,195,0.0180277953033962
196,0.7911567723901357,0.5864077868665578,7,375,15,2.034386567567112,0.8832938245173718,-0.010639192418480721,196,0.010639192418480721
197,0.8221940668274006,1.5513896956321087,15,196,10,4.320299384891455,0.8374284221942158,-0.006893987994939077,197,0.006893987994939077
198,0.6590231708858305,0.2136404606339447,17,102,12,3.1121252759104827,0.961235833070091,0.005527155509033377,198,-0.005527155509033377
199,0.7260047110843941,0.49566812590655474,13,114,20,4.986730684823111,0.7456059713610688,-0.023165692653079297,199,0.023165692653079297
200,0.8386275605092841,1.133068167000193,6,187,8,0.5054133000321466,0.9378154886109975,-0.005420529394876971,200,0.005420529394876971
201,0.9344008518391987,0.4338520300609313,9,226,10,2.956905573375774,0.7607453535556182,-0.022649398739637536,201,0.022649398739637536
202,0.7676412505634607,0.8953785011809507,12,170,18,0.9239169512478598,0.6753191536150513,0.008653657076847385,202,-0.008653657076847385
203,0.7478637036735692,1.0525666146148134,17,266,13,3.9045284875336312,0.847319003607871,-0.013752779707986844,203,0.013752779707986844
204,0.9871204472009552,0.6930108924406333,14,151,16,2.618590291398359,0.8200877398789113,-0.0180870237041602,204,0.0180870237041602
205,0.9544381616879432,0.9875796900656778,3,280,15,2.7529308569030655,0.9029280846762233,-0.01013026161526232,205,0.01013026161526232
206,0.777658191411955,0.868204159220802,19,247,20,3.493990034914257,0.7824041357855583,-0.004837843032618833,206,0.004837843032618833
207,0.8550657626252881,0.739993217895988,5,214,17,1.7488094831457703,0.7383096752931105,-0.0063787591402153,207,0.0063787591402153
208,0.8654083609717648,0.5389359437705665,18,127,15,3.1644337389652746,0.9265049994949928,-0.01512434305205572,208,0.01512434305205572
209,0.9119391194902314,1.3456671161960692,11,397,18,2.347309439541633,0.6922680871955477,0.002751332104966158,209,-0.002751332104966158
210,0.8463754628172782,1.1744758908552069,8,308,14,2.4903060259390273,0.8778941996257362,-0.01257934012591975,210,0.01257934012591975
211,0.6851934246658389,0.7995792619124537,8,257,12,1.3873432990813388,0.7524546487949134,-0.020361407723959987,211,0.020361407723959987
212,0.9020598288192584,0.942656632948304,5,239,11,2.1278116744011637,0.6521699849080825,0.00011260415724840694,212,-0.00011260415724840694
213,0.816580789217366,1.0885735614883483,3,205,17,4.703433035362266,0.622619397971963,-0.0016180765789863348,213,0.0016180765789863348
